EMA_Short,EMA_Long,RSI,OBV,MACD,Weekly_Price
113.446,111.0055,51.4776,95332703640.0,2.4405,26.8824
113.3339,110.8738,53.3691,95232196775.0,2.460099999999997,26.3264
113.0685,110.6976,50.6253,95315673928.0,2.370900000000006,25.8087
112.9959,110.5801,52.4663,95218824943.0,2.4158000000000044,24.6401
112.76,110.4141,49.74,95380323155.0,2.3459000000000003,24.3067
112.7439,110.3137,48.2169,95274079316.0,2.4301999999999992,23.6811
112.8698,110.2505,55.2321,95418791302.0,2.6192999999999955,21.9818
112.3413,109.9926,49.9166,95302670862.0,2.3487000000000084,22.6705
112.2823,109.8799,50.9923,95159995678.0,2.4024,22.4207
112.1073,109.7318,51.598,95260056204.0,2.375499999999988,22.675
111.8422,109.5591,42.8603,95122383801.0,2.2831000000000046,22.7223
112.4707,109.6455,37.8582,94972402360.0,2.825199999999996,22.8798
113.6504,109.8673,44.8495,94804659011.0,3.7831000000000046,22.2744
114.0856,109.8372,46.1089,94955377682.0,4.248400000000004,23.0689
114.4329,109.76299999999999,33.1313,94772322309.0,4.669899999999998,22.8033
115.9822,110.0151,39.2562,94576608494.0,5.967100000000002,22.0516
116.9232,110.0404,38.0603,94863713376.0,6.882799999999987,21.3224
118.0949,110.0942,44.4408,95041724344.0,8.000699999999995,21.5282
118.654,109.9274,48.5631,95196751019.0,8.72659999999999,21.8733
118.8542,109.6284,43.023999999999994,95012108980.0,9.225800000000008,21.1474
119.5939,109.4632,42.7936,94871958893.0,10.130700000000003,21.3244
120.4606,109.2973,49.787,95052819218.0,11.163299999999992,21.0579
120.6315,108.8905,45.4949,95235093609.0,11.741,20.5988
121.2657,108.5925,40.6171,95058153154.0,12.673199999999996,20.3591
122.4589,108.4161,47.7242,95289519717.0,14.0428,20.442
122.9563,107.9851,57.9181,94956912554.0,14.971199999999996,20.6535
122.5566,107.2598,82.7598,95214512194.0,15.296800000000005,20.2513
120.5879,106.0729,79.1136,95414631185.0,14.515,19.6476
119.0216,105.03299999999999,73.756,95262161043.0,13.988600000000005,19.1159
117.9649,104.1601,71.785,95038655310.0,13.8048,18.733
116.9791,103.315,75.4622,95226285226.0,13.664100000000005,18.8527
115.6925,102.3897,74.4583,95381837610.0,13.30279999999999,18.195999999999998
114.3585,101.4655,72.925,95218815342.0,12.893,16.7007
113.0437,100.5636,85.3777,95430311130.0,12.480100000000007,16.5312
110.9748,99.4631,77.063,95084373362.0,11.511700000000005,16.9196
109.9459,98.6993,71.6644,94746318722.0,11.2466,17.08
109.2673,98.0464,72.6869,94619411534.0,11.2209,16.953
108.4587,97.3573,69.993,94473873526.0,11.101399999999998,16.6928
107.7655,96.7061,77.1766,94368239986.0,11.059399999999995,16.8757
106.7311,95.9592,75.5469,94485965642.0,10.771900000000002,16.7421
105.7236,95.2317,75.0283,94651530850.0,10.4919,16.7106
104.6287,94.4906,69.2369,94441448786.0,10.138099999999994,17.3068
103.9339,93.8783,75.1016,94275503966.0,10.055599999999998,16.5334
102.9317,93.1815,77.6411,94463406342.0,9.750200000000008,15.8322
101.697,92.4308,79.9738,94251002918.0,9.266199999999998,17.2702
100.2002,91.6249,76.8689,94449048530.0,8.575299999999999,17.0994
98.9147,90.9076,75.7115,94246619630.0,8.007099999999994,16.855
97.5907,90.2025,75.4479,94124627678.0,7.388199999999998,17.1092
96.1123,89.4786,74.4998,93951835310.0,6.633700000000005,17.7136
94.5544,88.7627,68.1987,93643683922.0,5.791700000000006,17.3635
93.5251,88.2322,50.0152,93269388454.0,5.292899999999988,17.5346
93.5775,88.0311,48.6868,93111258434.0,5.5464000000000055,17.7114
93.6992,87.8395,50.3879,93020929178.0,5.859700000000004,17.5865
93.751,87.6152,48.6692,93124554678.0,6.135800000000002,16.4394
93.9032,87.4082,41.0598,93003340486.0,6.4950000000000045,16.6036
94.4618,87.3027,58.205,93188779350.0,7.159099999999995,16.4634
94.2508,86.9502,57.3902,93385783782.0,7.300600000000002,16.3509
94.053,86.5957,66.9093,93296782130.0,7.457300000000004,16.5373
93.4764,86.1266,60.3308,93399291518.0,7.349800000000003,16.0007
93.2068,85.7495,62.65,93309702686.0,7.457300000000004,15.4951
92.8181,85.3341,61.661,93401889706.0,7.4839999999999955,15.1876
92.4339,84.9189,71.3767,93512473414.0,7.5150000000000015,15.1788
91.6518,84.3887,62.2168,93359245918.0,7.263099999999994,14.6964
91.3445,84.0044,74.8066,93188253442.0,7.340099999999992,14.6175
90.6505,83.5066,70.536,93379905758.0,7.143899999999987,15.6652
90.1301,83.0663,76.1166,93289648438.0,7.0638000000000005,15.3192
89.4043,82.5706,71.5715,93163967010.0,6.833700000000008,15.7532
88.8691,82.1388,70.7846,93046869094.0,6.7303,15.7944
88.3037,81.7025,67.4342,93159697090.0,6.601200000000006,14.2889
87.8487,81.303,66.0412,93040713346.0,6.5456999999999965,14.4477
87.4045,80.90899999999999,64.296,93040713346.0,6.495499999999992,13.7746
86.9934,80.5264,60.9626,93151475162.0,6.466999999999999,13.2736
86.7015,80.179,55.9463,93011251878.0,6.522499999999994,13.3223
86.6093,79.8865,68.9817,92880605802.0,6.722800000000008,13.0384
86.1096,79.4693,66.6574,93085862646.0,6.640299999999996,12.3859
85.6696,79.0725,72.3096,92948340134.0,6.5970999999999975,12.9159
85.0148,78.6162,71.8093,93140963530.0,6.398599999999987,13.4329
84.3019,78.1513,64.501,92928808054.0,6.150599999999997,13.8002
83.9343,77.7953,68.6778,92793362790.0,6.138999999999998,14.0478
83.3976,77.3913,66.783,93057838598.0,6.006299999999998,13.9045
82.8983,77.0035,71.2765,92961018214.0,5.894800000000004,13.5331
82.1956,76.5622,69.4513,93075424718.0,5.633399999999996,14.1488
81.5228,76.14,57.4396,92909995990.0,5.382800000000002,13.9622
81.3972,75.8844,73.9151,92771187070.0,5.512799999999999,12.9452
80.8485,75.5026,82.4306,92571041018.0,5.3459,12.1175
80.0593,75.0589,81.8526,92772703470.0,5.000399999999999,13.335999999999999
79.2071,74.6114,72.8759,92606051718.0,4.595699999999994,13.1312
78.7899,74.3046,71.3461,92458339354.0,4.4853000000000085,13.735
78.3798,74.0043,64.8283,92362684818.0,4.3755000000000015,14.3323
78.1549,73.7615,66.8924,92225434618.0,4.3934,13.7661
77.8611,73.4982,67.3937,92312994982.0,4.362899999999996,13.3956
77.5159,73.2215,63.8638,92208503766.0,4.294399999999996,13.3568
77.2594,72.973,60.943999999999996,92120860950.0,4.2864,13.9879
77.0722,72.7445,63.2435,92039842338.0,4.327699999999994,14.277999999999999
76.8054,72.4916,61.0571,92193440466.0,4.3138000000000005,14.7379
76.58800000000001,72.2535,60.5202,92059644054.0,4.334499999999991,13.9959
76.3618,72.0119,70.7807,91946698958.0,4.349900000000005,13.572000000000001
75.8433,71.6862,65.2045,92072220774.0,4.1571,15.4269
75.5238,71.4253,69.6788,91990417758.0,4.098500000000001,16.0532
75.0566,71.1245,68.3392,92093106602.0,3.9321000000000055,16.26
74.5925,70.8314,67.2542,91981601742.0,3.761099999999999,15.7228
74.1205,70.543,66.0746,92083331282.0,3.577500000000001,16.0233
73.6467,70.2616,56.3125,91947958782.0,3.3850999999999942,15.7291
73.5581,70.0981,61.479,92114307158.0,3.4599999999999937,16.4528
73.3098,69.88600000000001,72.4685,91955378082.0,3.4238,18.0581
72.7563,69.5881,82.3135,92156000638.0,3.168199999999999,17.633
71.923,69.2207,77.6277,92318301690.0,2.702300000000008,16.2809
71.3144,68.9365,76.1924,92172355446.0,2.3779000000000106,16.8789
70.7057,68.6656,74.2463,92038307506.0,2.040099999999996,17.7124
70.1239,68.416,72.5177,91923092450.0,1.7079000000000093,18.5476
69.5561,68.1841,68.8341,91780758698.0,1.3719999999999999,18.7269
69.0975,67.9971,64.112,91633007518.0,1.1003999999999934,19.3372
68.7808,67.8617,61.51,91499439574.0,0.9191000000000004,20.0397
68.5218,67.7502,67.0707,91740056274.0,0.7715999999999923,20.4854
68.0951,67.5968,62.8044,91556992402.0,0.4983000000000004,21.4985
67.7917,67.4897,63.2984,91419711586.0,0.3020000000000067,21.2278
67.4326,67.3748,60.6909,91531716334.0,0.0578000000000003,20.8949
67.1378,67.2882,56.8188,91414628762.0,-0.15040000000000475,20.4282
66.9629,67.2444,55.6828,91288120030.0,-0.2814999999999941,20.3662
66.8099,67.2122,53.8251,91412934358.0,-0.4022999999999968,19.9021
66.7146,67.2014,56.3361,91295876990.0,-0.4868000000000024,19.0911
66.5117,67.1632,57.8554,91476868562.0,-0.6514999999999986,18.8265
66.221,67.1068,64.1382,91606883562.0,-0.8858000000000033,17.8927
65.6512,66.9801,66.7417,91822133474.0,-1.3288999999999902,18.4779
64.9053,66.8213,64.3292,91665008314.0,-1.9159999999999968,18.4984
64.2283,66.706,63.1705,91796162878.0,-2.4776999999999987,18.5263
63.5392,66.6103,57.055,91601168190.0,-3.0710999999999933,17.8572
63.1634,66.6283,57.3409,91470145266.0,-3.464899999999993,17.7991
62.7202,66.6431,54.1834,91308028774.0,-3.9229000000000056,17.5554
62.4237,66.7185,59.5479,91139133490.0,-4.294800000000009,17.7447
61.8008,66.7158,48.1384,91342020814.0,-4.914999999999999,17.1536
61.7901,66.9133,42.1624,91140200530.0,-5.123200000000004,17.1934
62.0632,67.2005,40.2815,91270080598.0,-5.137300000000003,16.2177
62.461999999999996,67.5241,43.4672,91104146626.0,-5.062100000000001,17.3285
62.7007,67.7989,48.5748,91280365178.0,-5.098200000000006,17.2839
62.653,67.9934,45.4965,91477367182.0,-5.340399999999995,18.4382
62.7696,68.2447,46.5333,91309390742.0,-5.475099999999998,17.5203
62.8321,68.486,42.9036,91513607354.0,-5.653900000000008,18.5064
63.123000000000005,68.7999,44.7604,91261046678.0,-5.676899999999996,19.3763
63.3064,69.084,36.3226,91564648718.0,-5.7776000000000085,18.3327
64.023,69.5246,30.8529,91277117626.0,-5.5016000000000105,18.2257
65.1337,70.0665,37.549,91613870458.0,-4.9328,17.9052
65.7301,70.4382,37.6298,92015563842.0,-4.708100000000002,16.6699
66.4044,70.82300000000001,32.9147,92287420862.0,-4.418599999999998,16.6702
67.4434,71.3003,35.3583,92587654486.0,-3.856899999999996,15.974
68.3582,71.719,32.0992,92263598626.0,-3.3607999999999976,15.3535
69.5996,72.2109,39.4931,92586022086.0,-2.6113,15.0875
70.2101,72.4919,34.1685,92215289958.0,-2.281800000000004,14.0558
71.2231,72.8745,42.1736,92633764026.0,-1.6513999999999953,13.6767
71.6252,73.0567,42.0312,92890143906.0,-1.4314999999999998,12.8517
72.0934,73.249,34.2195,92604853826.0,-1.1555999999999926,12.8367
73.1004,73.5838,40.9962,92891598658.0,-0.4834000000000032,12.9159
73.6082,73.7486,47.2327,93117775642.0,-0.14039999999999964,12.3839
73.7122,73.7841,47.6769,93305348518.0,-0.07189999999999941,12.3328
73.7987,73.8117,51.074,93086170246.0,-0.01300000000000523,11.6506
73.6428,73.7677,39.6182,93405645654.0,-0.12490000000001088,12.0359
74.2182,73.9373,19.8657,93064248298.0,0.2809000000000026,11.915999999999999
75.7573,74.3655,27.6115,93491133218.0,1.3918000000000037,11.117
76.6764,74.5713,30.0102,93811738742.0,2.105100000000008,11.4647
77.5355,74.7308,37.8739,93613025018.0,2.804699999999997,11.7607
78.0093,74.7517,33.8839,93843698474.0,3.2575999999999965,12.2383
78.6807,74.8106,50.922,94065893786.0,3.870100000000008,12.3823
78.6956,74.6569,55.65,94195599446.0,4.038700000000007,12.013
78.5712,74.4565,53.0785,94296165402.0,4.114699999999999,12.9037
78.5218,74.2745,48.3204,94202181438.0,4.247299999999996,11.3075
78.6288,74.1317,59.2521,94354943618.0,4.497100000000003,11.6598
78.4207,73.8886,58.7597,94274829830.0,4.5321,12.3625
78.2021,73.6412,56.4158,94369577398.0,4.560900000000004,12.2463
78.0482,73.4111,58.7699,94255847106.0,4.637099999999991,11.5424
77.7972,73.1501,50.5579,94350170226.0,4.647100000000009,11.4375
77.8423,72.9733,59.8922,94240821366.0,4.869,11.7289
77.6052,72.7068,59.4194,94358505414.0,4.898399999999995,10.8865
77.3546,72.4353,60.4784,94253079874.0,4.919300000000007,11.5274
77.0347,72.1431,54.1187,94134253002.0,4.891599999999997,11.4243
76.9577,71.9214,43.0601,93997636466.0,5.036299999999997,11.9399
77.2566,71.8013,64.0444,94171622070.0,5.455300000000008,12.0261
77.0137,71.5092,63.6707,94371210454.0,5.504499999999993,11.1583
76.7499,71.2092,70.2592,94497953686.0,5.540700000000001,10.999
76.311,70.8576,58.56399999999999,94281353974.0,5.453400000000002,10.495999999999999
76.2258,70.6107,55.1627,94119120030.0,5.615100000000012,9.9789
76.2177,70.3792,78.3989,94281060050.0,5.838499999999996,9.7927
75.8504,70.0359,76.3487,94427597570.0,5.814499999999995,9.9652
75.5124,69.7021,78.2418,94323125598.0,5.810299999999998,10.5015
75.10300000000001,69.3479,77.1687,94221293138.0,5.755099999999999,10.3171
74.684,68.9933,76.4777,94330233294.0,5.6906999999999925,10.2502
74.2374,68.6334,74.4502,94192416826.0,5.603999999999999,10.4116
73.8212,68.2858,73.0952,94083587810.0,5.53540000000001,10.6
73.4067,67.9414,84.3128,94205511338.0,5.465299999999999,10.7061
72.7626,67.5343,81.6717,94368125166.0,5.228300000000004,10.7234
72.2042,67.1614,81.0826,94248010198.0,5.0428,10.0129
71.6027,66.7837,79.1321,94107141110.0,4.819000000000003,10.2453
71.0333,66.4243,71.0819,93936654942.0,4.608999999999996,10.5358
70.7368,66.1515,78.3107,93804291158.0,4.585300000000005,10.7492
70.3038,65.8406,72.6622,93915801778.0,4.4632000000000005,10.111
70.0216,65.5778,83.5362,93797223202.0,4.443800000000009,10.763
69.5809,65.2705,82.9129,93943758714.0,4.310400000000001,11.0079
69.1093,64.9599,77.6271,93808111258.0,4.1494,10.6458
68.7921,64.6999,77.1533,93707120758.0,4.0922000000000045,10.7192
68.4461,64.434,82.7217,93562882302.0,4.012100000000004,10.9116
67.9923,64.1406,77.0686,93709254046.0,3.8516999999999935,10.5951
67.6952,63.8984,76.9285,93615918030.0,3.7967999999999975,10.2771
67.3601,63.6477,71.9985,93567439174.0,3.7124000000000015,9.9903
67.1234,63.4286,78.1395,93468727642.0,3.6948000000000008,10.6556
66.7931,63.1834,75.0657,93744858614.0,3.6096999999999966,10.2777
66.5116,62.9556,76.1243,93646350826.0,3.5560000000000045,9.8631
66.1793,62.7156,75.8897,93762449574.0,3.463699999999996,9.8949
65.8077,62.468,73.2459,93648146382.0,3.3396999999999935,9.8034
65.4732,62.2361,66.0164,93519821962.0,3.2371000000000048,9.8019
65.2857,62.0504,59.4687,93386090738.0,3.2353000000000023,9.7065
65.2008,61.8941,62.5022,93248342570.0,3.3067,9.6319
65.0675,61.7211,62.1479,93169449006.0,3.346399999999996,9.379
64.9226,61.5431,65.883,93078919474.0,3.3795,9.4188
64.7077,61.3437,62.203,93207650054.0,3.3640000000000043,9.697000000000001
64.5508,61.1616,55.9401,93101460082.0,3.389199999999996,9.2032
64.5011,61.00899999999999,50.4985,93026814710.0,3.4920999999999935,9.4016
64.5398,60.8776,44.2055,92959573158.0,3.662199999999999,9.6239
64.6812,60.7685,70.3273,93077082230.0,3.9127000000000014,8.9919
64.5278,60.565,69.0984,93171856430.0,3.9628000000000014,8.6387
64.3761,60.3599,67.2394,93218473882.0,4.016199999999991,8.9384
64.2385,60.1566,72.4711,93152929394.0,4.0819000000000045,8.4201
64.0335,59.9314,64.8057,93258268922.0,4.102100000000006,8.0544
63.9478,59.7396,64.5537,93174150854.0,4.208199999999998,7.9125
63.8541,59.541000000000004,68.6065,93239475906.0,4.313100000000007,7.3881
63.7084,59.3233,75.8106,93360871018.0,4.385099999999993,7.6334
63.4769,59.0782,86.2031,93467310694.0,4.398699999999998,7.6168
63.1293,58.7994,84.5016,93543589082.0,4.329900000000002,7.9529
62.8059,58.5302,82.5459,93456785494.0,4.2757000000000005,7.8660000000000005
62.5108,58.2714,82.8566,93356410830.0,4.239400000000003,7.9483
62.1711,58.0013,80.3673,93445993054.0,4.169800000000002,7.6413
61.8749,57.7465,82.087,93342722682.0,4.128399999999999,7.9385
61.5217,57.477,78.9501,93430111586.0,4.044700000000007,7.5508
61.2322,57.2293,80.4721,93348081750.0,4.002899999999997,8.155
60.8877,56.9674,80.6515,93277999770.0,3.9203000000000046,8.3805
60.4922,56.6944,78.2713,93183059438.0,3.797799999999995,7.7517
60.1361,56.4377,79.1677,93107194942.0,3.6984,7.8268
59.7194,56.1676,79.9921,93187092650.0,3.5518,7.8547
59.2333,55.8838,72.9347,93083820842.0,3.3494999999999986,7.4095
58.9507,55.6663,70.1355,92932695506.0,3.2843999999999984,7.7612
58.7084,55.4631,66.8037,92793533426.0,3.2453000000000003,7.212000000000001
58.5183,55.2763,80.5299,92918055514.0,3.2420000000000044,7.9835
58.1536,55.0398,79.1075,93060894982.0,3.1137999999999977,8.2813
57.7911,54.8091,74.4992,92966273510.0,2.982,7.5649
57.5261,54.6117,79.5005,92892796326.0,2.9144000000000005,7.3933
57.1759,54.3927,77.0221,92821131306.0,2.783200000000001,7.2154
56.8602,54.1888,76.0037,92741401126.0,2.6713999999999984,7.0603
56.5323,53.9861,71.62,92832137130.0,2.546199999999999,6.7958
56.2851,53.8116,67.2911,92744890862.0,2.4735000000000014,6.9288
56.1052,53.6592,68.9053,92647898770.0,2.4460000000000046,6.6949
55.8822,53.4956,66.4107,92578807182.0,2.3865999999999943,6.2568
55.6875,53.3426,76.0524,92655953958.0,2.344900000000002,6.1666
55.3592,53.1531,74.4022,92748115890.0,2.2061,6.1271
55.0363,52.9708,72.141,92845769826.0,2.0655,5.9767
54.7355,52.8006,64.972,92677808986.0,1.9348999999999992,5.8728
54.5676,52.6736,63.4546,92561957050.0,1.8939999999999984,6.0467
54.4074,52.5505,61.433,92485839354.0,1.8569000000000035,6.2968
54.2666,52.4345,62.5919,92602970154.0,1.8320999999999967,6.4818
54.0899,52.3093,61.6811,92479413078.0,1.7805999999999995,6.4436
53.9101,52.1852,48.8546,92340390866.0,1.724899999999998,6.3919
53.9573,52.1283,60.5728,92218980122.0,1.8289999999999933,5.9757
53.849,52.0227,66.8364,92362049150.0,1.8262999999999965,5.9525
53.6547,51.8926,58.9011,92217300498.0,1.7620999999999967,5.9112
53.5788,51.799,58.1226,92112026166.0,1.7798000000000016,6.1335
53.5047,51.7052,57.0235,92213471306.0,1.799500000000002,6.1129999999999995
53.4389,51.613,54.1132,92289824554.0,1.8258999999999967,6.2516
53.4146,51.5315,60.4105,92199900530.0,1.8830999999999989,5.9424
53.2998,51.4218,56.5979,92325637998.0,1.8780000000000001,5.7638
53.2416,51.3285,62.9745,92247959406.0,1.9131,6.236000000000001
53.0898,51.2071,64.6746,92479867782.0,1.8827,5.7501
52.8944,51.0744,63.3311,92568619286.0,1.8200000000000005,5.8241
52.7043,50.9458,61.8177,92466046914.0,1.7585000000000048,5.6538
52.5255,50.823,58.7085,92392501042.0,1.7025000000000006,5.5764
52.3994,50.7174,63.4414,92307868478.0,1.6820000000000022,5.6574
52.1758,50.5849,74.9388,92466921662.0,1.5909000000000049,5.2642
51.7519,50.3989,67.5084,92595828338.0,1.3530000000000015,5.2076
51.5034,50.2726,60.998000000000005,92418669754.0,1.230800000000002,5.1997
51.3669,50.1834,63.6708,92291558030.0,1.1835000000000022,5.1743
51.1765,50.0807,62.4779,92182320426.0,1.095799999999997,5.0997
50.9866,49.9817,59.3617,92259769602.0,1.0049000000000063,5.0609
50.8415,49.8992,53.202,92163981666.0,0.942300000000003,4.996
50.8021,49.8495,49.4586,92087114386.0,0.952600000000004,4.8919999999999995
50.8258,49.8174,57.3103,92167352682.0,1.0084000000000015,4.6401
50.7221,49.7466,54.4115,92252002926.0,0.9754999999999968,4.2356
50.6618,49.6896,45.5992,92167972318.0,0.9722000000000008,4.2815
50.7471,49.6742,53.5621,92104141790.0,1.0729000000000042,4.3554
50.7127,49.6206,49.3258,92207731166.0,1.092099999999995,4.2649
50.7436,49.5849,57.79600000000001,92103466646.0,1.1587000000000032,4.1882
50.6538,49.5119,69.0325,92290998018.0,1.1418999999999997,4.4236
50.4194,49.3983,68.7416,92380069294.0,1.0211000000000041,4.1527
50.1585,49.2821,65.6802,92293810306.0,0.8763999999999967,3.7457
49.9343,49.1823,65.3033,92186132190.0,0.7520000000000024,3.7433
49.6871,49.081,54.2872,92088404530.0,0.6060999999999979,3.9503
49.6269,49.038999999999994,52.533,91973150034.0,0.5878999999999976,3.8907
49.5867,49.0036,51.9255,92084683486.0,0.5831000000000017,3.7885
49.5513,48.9697,47.6221,92230873258.0,0.5815999999999946,3.7739
49.5859,48.9558,44.7078,92040714114.0,0.6300999999999988,3.6561
49.6745,48.9554,47.566,92130641670.0,0.7191000000000045,3.5467
49.7168,48.9381,43.9903,92229120654.0,0.7787000000000006,3.2672
49.8305,48.9388,33.5502,92121082562.0,0.8917000000000002,3.1064
50.1277,48.9873,34.6422,91987624962.0,1.1403999999999996,2.9333
50.4359,49.0288,36.6459,91844325814.0,1.4070999999999998,2.6083
50.7295,49.0553,47.8177,92053897690.0,1.674199999999999,2.7309
50.8018,49.0076,68.7604,92217346178.0,1.7942000000000036,2.7887
50.5922,48.8745,78.0195,92433417866.0,1.717700000000001,3.0321
50.2648,48.7109,65.1996,92156292422.0,1.5538999999999987,3.0492
50.158,48.6169,64.4692,92292035294.0,1.5411,2.7559
50.0463,48.5221,62.1324,92205341738.0,1.5242000000000004,2.7018
49.953,48.4332,67.9163,92134866242.0,1.5198000000000036,2.5174
49.7971,48.3267,65.4088,92190504382.0,1.470399999999998,2.7697
49.6615,48.2279,68.5302,92250470650.0,1.4335999999999984,2.7749
49.479,48.1172,57.3866,92177049810.0,1.3618000000000023,2.6238
49.4382,48.05,66.8677,92087938082.0,1.3882000000000048,2.752
49.317,47.9587,62.1616,92171655310.0,1.3582999999999998,3.0048
49.24100000000001,47.8816,62.3843,92097326666.0,1.3594000000000008,2.8743
49.1523,47.8007,64.6358,92153756466.0,1.3515999999999977,2.8336
49.0321,47.7112,63.5392,92221223730.0,1.3209000000000015,2.5251
48.9122,47.6231,59.8655,92153434050.0,1.2890999999999977,2.7593
48.8324,47.5476,62.8544,92083053202.0,1.284799999999997,3.0039
48.7112,47.4606,59.7868,92163820570.0,1.2505999999999986,3.2898
48.6237,47.3845,53.5158,92092232018.0,1.2391999999999967,2.9471
48.6162,47.3318,58.5044,92009919958.0,1.284399999999998,2.9782
48.5513,47.2608,67.4292,92111274470.0,1.2904999999999944,2.9599
48.3886,47.1617,67.3055,92180336542.0,1.2268999999999934,2.9682
48.205,47.0591,64.0199,92134888362.0,1.1458999999999977,3.9212
48.0606,46.9711,69.9765,92067147494.0,1.089500000000001,4.3087
47.833999999999996,46.8619,61.8202,91957880538.0,0.9721000000000046,4.5542
47.7318,46.793,67.7609,92082323106.0,0.9388000000000004,4.8979
47.5588,46.7053,62.7134,92165921974.0,0.8534999999999968,5.1838
47.449,46.6391,65.1165,92061651926.0,0.809899999999999,5.4058
47.3005,46.5636,65.4929,92145933262.0,0.7368999999999986,5.3737
47.126999999999995,46.4839,66.3083,92218814946.0,0.643100000000004,5.1844
46.9196,46.3984,71.1208,92410017302.0,0.5212000000000003,4.7903
46.6278,46.2938,70.2673,92323961350.0,0.3340000000000032,4.9572
46.3183,46.1917,65.4295,92408458290.0,0.12660000000000338,5.0499
46.0914,46.1217,60.3969,92302254274.0,-0.03029999999999688,5.2771
45.9421,46.0803,58.041000000000004,92243577698.0,-0.13819999999999766,5.2018
45.8185,46.0506,66.3271,92318623594.0,-0.23210000000000264,5.2009
45.5673,45.9883,65.2645,92405322094.0,-0.4209999999999994,5.3593
45.3064,45.931000000000004,67.5939,92478334850.0,-0.6246000000000009,5.2706
44.9764,45.8622,63.684,92370603322.0,-0.8858000000000033,5.6764
44.7058,45.821000000000005,55.2378,92265719918.0,-1.1151999999999944,5.7715
44.5816,45.831,48.2241,92142982346.0,-1.2494000000000014,5.5397
44.5593,45.8757,50.7268,92052877102.0,-1.3164000000000016,5.7369
44.492,45.9102,24.8795,91933783394.0,-1.418200000000006,5.6094
44.7237,46.0342,25.0939,91809911550.0,-1.3104999999999976,5.5327
44.9828,46.1618,25.8845,91971495826.0,-1.179000000000002,5.1899
45.257,46.2882,28.0564,92079670162.0,-1.0312000000000054,4.9242
45.5103,46.4027,22.8756,91994796514.0,-0.8924000000000021,4.4992
45.8532,46.5371,25.5851,92108721174.0,-0.6839000000000013,4.6808
46.1578,46.6521,27.0621,92220513814.0,-0.4942999999999955,4.3729
46.4613,46.7589,25.8583,92315372558.0,-0.29759999999999565,4.0751
46.821999999999996,46.8742,31.5527,92461491502.0,-0.052199999999999136,3.8714
47.0647,46.9456,32.2902,92580485726.0,0.11910000000000308,3.7381
47.3224,47.0144,27.6718,92467026334.0,0.30799999999999983,3.8228
47.6764,47.1029,31.5577,92621475494.0,0.5735000000000028,3.6528
47.9618,47.1611,35.4759,92752991854.0,0.8006999999999991,3.8109
48.184,47.1919,25.2766,92885117310.0,0.9921000000000006,3.8369
48.5651,47.2603,25.4156,92778938438.0,1.3048000000000002,4.0897
48.9956,47.33,26.6405,92632819730.0,1.6656000000000049,3.9754
49.4423,47.3897,39.408,92862542222.0,2.0526000000000053,4.934
49.6138,47.3549,43.6774,93027377070.0,2.258899999999997,5.2804
49.7331,47.2968,46.7741,93167011498.0,2.436300000000003,5.5055
49.8172,47.2214,56.3075,93061653482.0,2.595799999999997,6.1103
49.7749,47.1033,52.8524,93216708274.0,2.6716000000000046,5.9293
49.7819,46.9963,75.0127,93346480726.0,2.7856000000000023,5.8216
49.5603,46.8193,73.4168,93262911214.0,2.741,5.9412
49.3437,46.6455,73.578,93390896510.0,2.6982,5.5718
49.0947,46.4642,60.1622,93131587198.0,2.630500000000005,5.2453
49.0472,46.3433,66.0968,93317726890.0,2.7038999999999973,5.0878
48.9464,46.2041,68.3614,93228908026.0,2.7423,5.0566
48.8138,46.0543,77.5974,93303504434.0,2.7595000000000027,5.7446
48.5952,45.8792,80.278,93377677258.0,2.716000000000001,5.6477
48.3269,45.6917,76.1847,93447839694.0,2.6352000000000046,5.211
48.1221,45.5256,73.4795,93354547730.0,2.596500000000006,5.1142
47.9437,45.3687,74.8667,93276789550.0,2.575000000000003,4.9367
47.7298,45.2025,68.1956,93180006486.0,2.5272999999999968,4.6927
47.6098,45.065,68.0249,93064379366.0,2.544800000000002,4.4077
47.4754,44.9228,66.2307,92961593826.0,2.5525999999999978,4.2445
47.3524,44.7834,68.6742,92891447242.0,2.5690000000000026,4.0292
47.1903,44.6323,75.331,93002489914.0,2.5580000000000003,4.2344
46.9477,44.4585,72.1338,93086093146.0,2.4891999999999967,4.1371
46.7458,44.2993,79.1074,92999311994.0,2.4465000000000003,3.7323
46.4581,44.1172,73.6567,93142384942.0,2.340900000000005,3.8222
46.2649,43.9665,73.79,93038858154.0,2.2983999999999942,4.0316
46.0431,43.8093,71.1943,92964751578.0,2.2338000000000022,4.3986
45.8473,43.6621,68.5977,92888294478.0,2.1851999999999947,4.3955
45.6771,43.5243,64.5656,92795207158.0,2.1528000000000063,4.2114
45.5577,43.4023,66.5231,92704144230.0,2.1554,4.0454
45.4021,43.2699,63.2205,92592696374.0,2.1321999999999965,3.7317
45.2872,43.15,61.5612,92498440530.0,2.1372,3.761
45.1864,43.034,61.2032,92415319078.0,2.1524,3.6846
45.0783,42.9153,69.7048,92295925370.0,2.1629999999999967,3.8066
44.8535,42.7628,69.5083,92495127522.0,2.0906999999999982,3.6204
44.6018,42.6055,81.6829,92670508694.0,1.996299999999998,3.4742
44.181000000000004,42.4038,76.5476,92840139358.0,1.7772000000000006,3.3641
43.885,42.2467,71.4082,92636002410.0,1.638300000000001,3.325
